"rider","Team","Cost","Stg","GC","PC","KOM","Spr","Sum","Bky","Ass","Tot","stage","directeur","team"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Jeff Beehler","Ferris Wheel"
"Tanel Kangert","Astana Pro Team",6,NA,3,NA,NA,NA,NA,NA,NA,3,7,"Jeff Beehler","Ferris Wheel"
"Vasil Kiryienka","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,4,4,7,"Jeff Beehler","Ferris Wheel"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",8,NA,NA,NA,NA,NA,NA,NA,4,4,7,"Jeff Beehler","Ferris Wheel"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,NA,6,NA,NA,NA,NA,NA,NA,6,7,"James Johnston ","White Rose"
"Bauke Mollema","Trek - Segafredo",14,NA,13,NA,NA,NA,NA,NA,NA,13,7,"James Johnston ","White Rose"
"Ilnur Zakarin","Team Katusha - Alpecin",12,NA,7,NA,4,NA,NA,NA,NA,11,7,"James Johnston ","White Rose"
"Mikel Landa","Team Sky",14,NA,9,NA,NA,NA,NA,NA,4,13,7,"James Johnston ","White Rose"
"André Greipel","Lotto Soudal",14,90,NA,4,NA,NA,NA,NA,NA,94,7,"James Johnston ","White Rose"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"James Johnston ","White Rose"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,2,2,7,"James Johnston ","White Rose"
"Luis Leon Sanchez","Astana Pro Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"James Johnston ","White Rose"
"Andrey Amador","Movistar Team",8,NA,12,NA,NA,NA,NA,NA,2,14,7,"James Johnston ","White Rose"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,30,18,NA,NA,NA,NA,NA,NA,48,7,"Andrew Johnston","The Last Minute Brigade"
"Nairo Quintana","Movistar Team",26,NA,14,NA,NA,NA,NA,NA,2,16,7,"Andrew Johnston","The Last Minute Brigade"
"Sebastien Reichenbach","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Andrew Johnston","The Last Minute Brigade"
"Sergey Firsanov","Gazprom-RusVelo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Andrew Johnston","The Last Minute Brigade"
"André Greipel","Lotto Soudal",14,90,NA,4,NA,NA,NA,NA,NA,94,7,"Andrew Johnston","The Last Minute Brigade"
"Andrey Zeits","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Andrew Johnston","The Last Minute Brigade"
"Michal Schlegel","CCC Sprandi Polkowice",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Andrew Johnston","The Last Minute Brigade"
"Dmitry Kozonchuk","Gazprom-RusVelo",4,NA,NA,NA,NA,24,NA,10,NA,34,7,"Andrew Johnston","The Last Minute Brigade"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Andrew Johnston","The Last Minute Brigade"
"Nairo Quintana","Movistar Team",26,NA,14,NA,NA,NA,NA,NA,2,16,7,"Mick Cole","US Postal Service Circa 1999-2005"
"Thibaut Pinot","FDJ",16,NA,10,NA,NA,NA,NA,NA,NA,10,7,"Mick Cole","US Postal Service Circa 1999-2005"
"Mikel Landa","Team Sky",14,NA,9,NA,NA,NA,NA,NA,4,13,7,"Mick Cole","US Postal Service Circa 1999-2005"
"Sebastián Henao","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,4,4,7,"Mick Cole","US Postal Service Circa 1999-2005"
"Matteo Pelucchi","Bora - Hansgrohe",8,NA,NA,NA,NA,NA,NA,NA,2,2,7,"Mick Cole","US Postal Service Circa 1999-2005"
"Carlos Verona","ORICA-Scott",6,NA,NA,NA,NA,NA,NA,NA,8,8,7,"Mick Cole","US Postal Service Circa 1999-2005"
"Michal Schlegel","CCC Sprandi Polkowice",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Mick Cole","US Postal Service Circa 1999-2005"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,8,8,7,"Mick Cole","US Postal Service Circa 1999-2005"
"Geraint Thomas","Team Sky",16,20,22,NA,1,NA,NA,NA,NA,43,7,"Mick Cole","US Postal Service Circa 1999-2005"
"Nairo Quintana","Movistar Team",26,NA,14,NA,NA,NA,NA,NA,10,24,8,"Dan","Itchy Nads"
"Geraint Thomas","Team Sky",16,25,22,NA,NA,NA,NA,NA,NA,47,8,"Dan","Itchy Nads"
"Mikel Landa","Team Sky",14,15,9,NA,NA,NA,NA,NA,4,28,8,"Dan","Itchy Nads"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",8,NA,NA,NA,NA,NA,NA,NA,2,2,8,"Dan","Itchy Nads"
"Fernando Gaviria","Quick-Step Floors",12,NA,NA,10,NA,NA,NA,NA,6,16,8,"Dan","Itchy Nads"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Dan","Itchy Nads"
"Alexander Foliforov","Gazprom-RusVelo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Dan","Itchy Nads"
"Philip Deignan","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Dan","Itchy Nads"
"Bob Jungels","Quick-Step Floors",10,30,25,NA,NA,NA,NA,NA,NA,55,8,"Dan","Itchy Nads"
"Nairo Quintana","Movistar Team",26,NA,14,NA,NA,NA,NA,NA,10,24,8,"Rich","Dick`s Dodgers"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,40,6,NA,NA,NA,NA,NA,NA,46,8,"Rich","Dick`s Dodgers"
"Adam Yates","ORICA-Scott",12,50,20,NA,NA,NA,NA,NA,NA,70,8,"Rich","Dick`s Dodgers"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",8,NA,NA,NA,NA,NA,NA,NA,2,2,8,"Rich","Dick`s Dodgers"
"Jasper Stuyven","Trek - Segafredo",8,NA,NA,6,NA,NA,NA,NA,NA,6,8,"Rich","Dick`s Dodgers"
"Alexander Foliforov","Gazprom-RusVelo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Rich","Dick`s Dodgers"
"Philip Deignan","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Rich","Dick`s Dodgers"
"Ryan Gibbons","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Rich","Dick`s Dodgers"
"Geraint Thomas","Team Sky",16,25,22,NA,NA,NA,NA,NA,NA,47,8,"Rich","Dick`s Dodgers"
"Nairo Quintana","Movistar Team",26,NA,14,NA,NA,NA,NA,NA,10,24,8,"Simon Lyons","Brake Rub Regression"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,40,6,NA,NA,NA,NA,NA,NA,46,8,"Simon Lyons","Brake Rub Regression"
"Adam Yates","ORICA-Scott",12,50,20,NA,NA,NA,NA,NA,NA,70,8,"Simon Lyons","Brake Rub Regression"
"Domenico Pozzovivo","AG2R La Mondiale",10,10,16,NA,NA,NA,NA,NA,NA,26,8,"Simon Lyons","Brake Rub Regression"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,NA,NA,NA,NA,4,8,"Simon Lyons","Brake Rub Regression"
"Georg Preidler","Team Sunweb",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Simon Lyons","Brake Rub Regression"
"Alexander Foliforov","Gazprom-RusVelo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Simon Lyons","Brake Rub Regression"
"Kanstantsin Siutsou","Bahrain Merida Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Simon Lyons","Brake Rub Regression"
"Rory Sutherland","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,10,10,8,"Simon Lyons","Brake Rub Regression"
"Nairo Quintana","Movistar Team",26,NA,14,NA,NA,NA,NA,NA,10,24,8,"Jeff Beehler","Ferris Wheel"
"Bauke Mollema","Trek - Segafredo",14,NA,13,NA,NA,NA,NA,NA,NA,13,8,"Jeff Beehler","Ferris Wheel"
"Ilnur Zakarin","Team Katusha - Alpecin",12,NA,7,NA,3,NA,NA,NA,NA,10,8,"Jeff Beehler","Ferris Wheel"
"Sebastián Henao","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Jeff Beehler","Ferris Wheel"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,NA,NA,NA,NA,4,8,"Jeff Beehler","Ferris Wheel"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Jeff Beehler","Ferris Wheel"
"Tanel Kangert","Astana Pro Team",6,NA,3,NA,NA,NA,NA,NA,2,5,8,"Jeff Beehler","Ferris Wheel"
"Vasil Kiryienka","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Jeff Beehler","Ferris Wheel"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",8,NA,NA,NA,NA,NA,NA,NA,2,2,8,"Jeff Beehler","Ferris Wheel"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,40,6,NA,NA,NA,NA,NA,NA,46,8,"James Johnston ","White Rose"
"Bauke Mollema","Trek - Segafredo",14,NA,13,NA,NA,NA,NA,NA,NA,13,8,"James Johnston ","White Rose"
"Ilnur Zakarin","Team Katusha - Alpecin",12,NA,7,NA,3,NA,NA,NA,NA,10,8,"James Johnston ","White Rose"
"Mikel Landa","Team Sky",14,15,9,NA,NA,NA,NA,NA,4,28,8,"James Johnston ","White Rose"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,NA,NA,NA,NA,4,8,"James Johnston ","White Rose"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"James Johnston ","White Rose"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,10,10,8,"James Johnston ","White Rose"
"Luis Leon Sanchez","Astana Pro Team",6,100,NA,NA,4,6,NA,10,NA,120,8,"James Johnston ","White Rose"
"Andrey Amador","Movistar Team",8,NA,11,NA,NA,NA,NA,NA,10,21,8,"James Johnston ","White Rose"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,60,18,NA,NA,NA,NA,NA,4,82,8,"Andrew Johnston","The Last Minute Brigade"
"Nairo Quintana","Movistar Team",26,NA,14,NA,NA,NA,NA,NA,10,24,8,"Andrew Johnston","The Last Minute Brigade"
"Sebastien Reichenbach","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Andrew Johnston","The Last Minute Brigade"
"Sergey Firsanov","Gazprom-RusVelo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Andrew Johnston","The Last Minute Brigade"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,NA,NA,NA,NA,4,8,"Andrew Johnston","The Last Minute Brigade"
"Andrey Zeits","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,2,2,8,"Andrew Johnston","The Last Minute Brigade"
"Michal Schlegel","CCC Sprandi Polkowice",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Andrew Johnston","The Last Minute Brigade"
"Dmitry Kozonchuk","Gazprom-RusVelo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Andrew Johnston","The Last Minute Brigade"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Andrew Johnston","The Last Minute Brigade"
"Nairo Quintana","Movistar Team",26,NA,14,NA,NA,NA,NA,NA,10,24,8,"Mick Cole","US Postal Service Circa 1999-2005"
"Thibaut Pinot","FDJ",16,70,12,NA,NA,NA,NA,NA,NA,82,8,"Mick Cole","US Postal Service Circa 1999-2005"
"Mikel Landa","Team Sky",14,15,9,NA,NA,NA,NA,NA,4,28,8,"Mick Cole","US Postal Service Circa 1999-2005"
"Sebastián Henao","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Mick Cole","US Postal Service Circa 1999-2005"
"Matteo Pelucchi","Bora - Hansgrohe",8,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Mick Cole","US Postal Service Circa 1999-2005"
"Carlos Verona","ORICA-Scott",6,NA,NA,NA,NA,NA,NA,NA,2,2,8,"Mick Cole","US Postal Service Circa 1999-2005"
"Michal Schlegel","CCC Sprandi Polkowice",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Mick Cole","US Postal Service Circa 1999-2005"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,2,2,8,"Mick Cole","US Postal Service Circa 1999-2005"
"Geraint Thomas","Team Sky",16,25,22,NA,NA,NA,NA,NA,NA,47,8,"Mick Cole","US Postal Service Circa 1999-2005"
"Nairo Quintana","Movistar Team",26,150,25,NA,6,NA,15,NA,6,202,9,"Dan","Itchy Nads"
"Geraint Thomas","Team Sky",16,NA,4,NA,NA,NA,NA,NA,NA,4,9,"Dan","Itchy Nads"
"Mikel Landa","Team Sky",14,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Dan","Itchy Nads"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",8,NA,NA,NA,NA,NA,NA,10,NA,10,9,"Dan","Itchy Nads"
"Fernando Gaviria","Quick-Step Floors",12,NA,NA,10,NA,NA,NA,NA,NA,10,9,"Dan","Itchy Nads"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,12,NA,10,NA,22,9,"Dan","Itchy Nads"
"Alexander Foliforov","Gazprom-RusVelo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Dan","Itchy Nads"
"Philip Deignan","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Dan","Itchy Nads"
"Bob Jungels","Quick-Step Floors",10,5,9,NA,NA,NA,NA,NA,NA,14,9,"Dan","Itchy Nads"
"Nairo Quintana","Movistar Team",26,150,25,NA,6,NA,15,NA,6,202,9,"Rich","Dick`s Dodgers"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,20,11,NA,NA,NA,NA,NA,NA,31,9,"Rich","Dick`s Dodgers"
"Adam Yates","ORICA-Scott",12,NA,5,NA,NA,NA,NA,NA,NA,5,9,"Rich","Dick`s Dodgers"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",8,NA,NA,NA,NA,NA,NA,10,NA,10,9,"Rich","Dick`s Dodgers"
"Jasper Stuyven","Trek - Segafredo",8,NA,NA,6,NA,NA,NA,NA,NA,6,9,"Rich","Dick`s Dodgers"
"Alexander Foliforov","Gazprom-RusVelo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Rich","Dick`s Dodgers"
"Philip Deignan","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Rich","Dick`s Dodgers"
"Ryan Gibbons","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Rich","Dick`s Dodgers"
"Geraint Thomas","Team Sky",16,NA,4,NA,NA,NA,NA,NA,NA,4,9,"Rich","Dick`s Dodgers"
"Nairo Quintana","Movistar Team",26,150,25,NA,6,NA,15,NA,6,202,9,"Simon Lyons","Brake Rub Regression"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,20,11,NA,NA,NA,NA,NA,NA,31,9,"Simon Lyons","Brake Rub Regression"
"Adam Yates","ORICA-Scott",12,NA,5,NA,NA,NA,NA,NA,NA,5,9,"Simon Lyons","Brake Rub Regression"
"Domenico Pozzovivo","AG2R La Mondiale",10,70,15,NA,NA,NA,NA,NA,NA,85,9,"Simon Lyons","Brake Rub Regression"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,NA,NA,NA,NA,4,9,"Simon Lyons","Brake Rub Regression"
"Georg Preidler","Team Sunweb",6,NA,NA,NA,NA,NA,NA,NA,4,4,9,"Simon Lyons","Brake Rub Regression"
"Alexander Foliforov","Gazprom-RusVelo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Simon Lyons","Brake Rub Regression"
"Kanstantsin Siutsou","Bahrain Merida Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Simon Lyons","Brake Rub Regression"
"Rory Sutherland","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,18,18,9,"Simon Lyons","Brake Rub Regression"
"Nairo Quintana","Movistar Team",26,150,25,NA,6,NA,15,NA,6,202,9,"Jeff Beehler","Ferris Wheel"
"Bauke Mollema","Trek - Segafredo",14,90,18,NA,NA,NA,4,NA,NA,112,9,"Jeff Beehler","Ferris Wheel"
"Ilnur Zakarin","Team Katusha - Alpecin",12,50,14,NA,2,NA,NA,NA,NA,66,9,"Jeff Beehler","Ferris Wheel"
"Sebastián Henao","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Jeff Beehler","Ferris Wheel"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,NA,NA,NA,NA,4,9,"Jeff Beehler","Ferris Wheel"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Jeff Beehler","Ferris Wheel"
"Tanel Kangert","Astana Pro Team",6,60,10,NA,NA,NA,NA,NA,4,74,9,"Jeff Beehler","Ferris Wheel"
"Vasil Kiryienka","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Jeff Beehler","Ferris Wheel"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",8,NA,NA,NA,NA,NA,NA,10,NA,10,9,"Jeff Beehler","Ferris Wheel"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,20,11,NA,NA,NA,NA,NA,NA,31,9,"James Johnston ","White Rose"
"Bauke Mollema","Trek - Segafredo",14,90,18,NA,NA,NA,4,NA,NA,112,9,"James Johnston ","White Rose"
"Ilnur Zakarin","Team Katusha - Alpecin",12,50,14,NA,2,NA,NA,NA,NA,66,9,"James Johnston ","White Rose"
"Mikel Landa","Team Sky",14,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"James Johnston ","White Rose"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,NA,NA,NA,NA,4,9,"James Johnston ","White Rose"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"James Johnston ","White Rose"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,18,18,9,"James Johnston ","White Rose"
"Luis Leon Sanchez","Astana Pro Team",6,NA,NA,NA,1,12,NA,10,4,27,9,"James Johnston ","White Rose"
"Andrey Amador","Movistar Team",8,25,12,NA,NA,NA,NA,NA,18,55,9,"James Johnston ","White Rose"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,80,16,NA,NA,NA,2,NA,NA,98,9,"Andrew Johnston","The Last Minute Brigade"
"Nairo Quintana","Movistar Team",26,150,25,NA,6,NA,15,NA,6,202,9,"Andrew Johnston","The Last Minute Brigade"
"Sebastien Reichenbach","FDJ",6,40,NA,NA,NA,NA,NA,NA,8,48,9,"Andrew Johnston","The Last Minute Brigade"
"Sergey Firsanov","Gazprom-RusVelo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Andrew Johnston","The Last Minute Brigade"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,NA,NA,NA,NA,4,9,"Andrew Johnston","The Last Minute Brigade"
"Andrey Zeits","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,4,4,9,"Andrew Johnston","The Last Minute Brigade"
"Michal Schlegel","CCC Sprandi Polkowice",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Andrew Johnston","The Last Minute Brigade"
"Dmitry Kozonchuk","Gazprom-RusVelo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Andrew Johnston","The Last Minute Brigade"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Andrew Johnston","The Last Minute Brigade"
"Nairo Quintana","Movistar Team",26,150,25,NA,6,NA,15,NA,6,202,9,"Mick Cole","US Postal Service Circa 1999-2005"
"Thibaut Pinot","FDJ",16,120,22,NA,4,NA,10,NA,NA,156,9,"Mick Cole","US Postal Service Circa 1999-2005"
"Mikel Landa","Team Sky",14,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Mick Cole","US Postal Service Circa 1999-2005"
"Sebastián Henao","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Mick Cole","US Postal Service Circa 1999-2005"
"Matteo Pelucchi","Bora - Hansgrohe",8,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Mick Cole","US Postal Service Circa 1999-2005"
"Carlos Verona","ORICA-Scott",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Mick Cole","US Postal Service Circa 1999-2005"
"Michal Schlegel","CCC Sprandi Polkowice",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Mick Cole","US Postal Service Circa 1999-2005"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Mick Cole","US Postal Service Circa 1999-2005"
"Geraint Thomas","Team Sky",16,NA,4,NA,NA,NA,NA,NA,NA,4,9,"Mick Cole","US Postal Service Circa 1999-2005"
